bod_out,cod_out,tss_out,ph_out,temp_effluent_out
10.98649865797568,63.78251365521193,13.19529125040154,9.25308446589308,23.454034081880554
7.6743555461875825,58.801004434306016,12.826284815082115,9.714919993907099,23.085595170570944
8.698991064480095,57.31758546394865,10.633135936882981,9.524450985946048,23.440027889987956
7.872495754432366,58.45762212143921,10.786782779568517,9.821278522908154,23.35655416912544
7.614892903954852,57.10111833436127,12.926095291374226,9.72647060402925,23.037179796569493
11.17336092496123,63.78147769765427,14.55042741114246,9.365744962868058,23.54502402113348
7.5632152665583146,58.172860813943,11.674502052407925,9.776125060766544,23.221380833301293
10.680048253512231,63.47494444091606,12.71976119708105,9.176012289268778,23.43226827600707
7.7920397478682055,58.48298985925703,10.867539137353393,9.842438598834912,23.32821847692242
7.769180907139949,57.901502234375634,10.769533939912945,9.871312399095514,23.28888366570931
6.7825000560931805,44.24771921073099,9.05601849070746,9.124351844899616,21.443539956849524
10.434191284797059,70.12591950906624,14.073468054797734,9.306815580217224,20.966254634739524
9.827464149202013,60.9771878910309,11.987402161024468,9.180210053155891,23.26729203419648
8.193258176009541,57.25617544523028,10.41414426194152,9.704622280195847,23.432524082680054
7.796707754541776,58.47804372695152,10.858493009825834,9.841620520275127,23.32996938206796
8.730157460915255,57.39639012953331,10.672184931010808,9.51095726666301,23.437764738183837
10.499202233748555,71.9897394252996,12.998943075148983,9.294204666008483,21.596646041020286
9.260669950655005,58.87748566878088,11.363689560542653,9.33377048411906,23.429277069086115
9.04053023169427,61.0448402011084,11.540714388196402,9.27088054444109,22.736931084026708
5.971391854890672,48.58150934212733,10.820777980048799,9.32237760751473,21.14396943586576
8.484493172551572,56.99804041994214,10.457789342422839,9.613523766838801,23.448708367666292
8.892693876064394,59.00865434728844,11.586888384899527,9.339771468791739,23.024205797910614
10.680148506544032,63.596259957955894,12.595351011584661,9.170980171770607,23.404211504938875
7.856406132818636,50.20769553692739,10.45108598097127,9.287614349054223,21.213674286553417
8.229045856414672,57.227009431883914,10.430913992301155,9.69342460504875,23.43441226086698
8.288744167637457,57.178080483749795,10.453027521381705,9.674813804329489,23.437569581256756
7.743155885603819,58.12322801092771,10.96297999538854,9.85186588618737,23.30983382161526
11.977712334789402,57.123363288557606,12.37086937756238,9.329285928238903,21.23920797570641
10.891932963122338,54.816300699591736,13.894838983382815,9.437481244451103,21.61939533447711
8.324593529363584,57.148532675750026,10.454694306987331,9.663678442620524,23.439470172092893
7.794373480880264,58.480516911247186,10.863015129732913,9.84202940334946,23.32909392992742
10.057406710367662,71.26450970537901,14.056370201746349,9.377457333234863,21.491948645410506
8.448897320639976,64.61634948738009,13.04219381768177,9.596534424287224,21.11147967641789
7.714516750753226,57.993443911703565,11.285826296689237,9.822707410679334,23.22578424450272
10.577326677444203,71.50550772944327,12.947134516058117,9.2823720052648,21.58187999969157
7.82461159382966,59.212635238588895,13.042819840848631,9.695952696283618,23.026620917654558
7.584423805133259,58.462534538517396,12.181231430799153,9.73319319499066,23.15986322074564
8.02179984585135,58.59618393210661,10.732747172454022,9.767964921540646,23.3403664783368
7.702169508284937,58.10434844376668,11.35062107197215,9.811303304593688,23.219561157571814
7.62113800675872,58.62966193870636,12.454991307190268,9.724529271925972,23.12806932457841
