temp_wastewater_in,bod_in,cod_in,tss_in,ph_in,flowrate_in
21.75698860464038,223.5735129529983,466.3223913114164,213.36744666535017,9.266112104752256,462848.26815690973
20.66888364904868,251.8068523545591,552.7536351338506,218.60287339634607,9.090931483773328,456671.6167311293
21.274900233116394,244.8457327194701,523.3996105328933,219.3129260987412,9.229392955384881,459831.73438573803
21.08843359186479,244.34672116529956,554.7237326060948,220.46603659583724,9.18379663176444,458604.86399460223
20.540687833188205,257.3953728488291,552.0274644455027,217.3038131245937,9.074899925791204,456391.51784240006
21.87803099274715,219.8189034458871,455.27564654530863,209.53042683103186,9.276088795013141,463581.058158525
20.8475808469148,247.9575463993623,557.063541970267,216.79552675214035,9.116218612006765,457285.6871002072
21.68327458724415,226.67995099438446,473.91235345348406,216.0630362219619,9.25887853760899,462354.7565231688
21.028220405627298,244.75246995936257,558.809873126343,219.17442818254918,9.16666497794661,458208.68709746463
20.999500026586613,244.31655537378015,562.5689687154543,218.46211935546535,9.163049554545314,458052.9089280904
22.2833208479351,218.6734737075456,444.17243386513877,200.4550788789889,9.455193148098157,464993.00919848395
21.043135927269542,207.3752802588882,467.1157015463499,213.67785320505956,9.284699531328005,459501.46632101724
21.535427108645628,234.22465247476063,489.8643818734146,218.98989675218016,9.242606551970784,461646.9735401934
21.195263438415186,244.34406476540835,537.7844742357063,220.4452165893968,9.217284405950718,459307.7584895237
21.030162766473666,244.73937082079402,558.677594364178,219.21597515640133,9.167216898320895,458221.4669973723
21.2807273156555,244.88248038012506,522.4401864117866,219.24708173622855,9.229820630641555,459870.074085461
20.946625026891844,216.7198108786942,492.7967958159915,217.34269845372984,9.251631701233851,459214.9676426945
21.39065227576211,239.76665255437035,506.7057554510509,218.20182949528672,9.236948551586092,460509.0690808442
21.34064166429557,233.7447897632629,513.1556159078935,224.3620227290588,9.244206615817074,461056.967256601
21.981940523375943,211.44296078061066,461.1090581707902,211.33110528305494,9.40809463691976,461419.71982063784
21.241880098728085,244.6375996897276,529.2359429781487,219.68641614653745,9.226969462263739,459614.4760873077
21.3062436215145,239.08133613135146,517.8057091524199,224.20373682412708,9.234954848965554,460370.9044335165
21.680956940380025,226.88065104272982,473.88629993365794,215.7715929169281,9.25826759999071,462395.6496820779
21.97219997875081,207.37436472039457,446.1590321041947,202.24819683019535,9.435059373677497,462906.08874148194
21.19914816010792,244.36851260578126,537.066863044638,220.35589362054773,9.218502143193856,459333.3182893391
21.208859964339776,244.42964286543602,535.2770138721285,220.13274379633646,9.221546486301701,459397.21778887743
20.9874308278535,245.28590988885068,561.5949604710097,218.42262215341782,9.1550746500866,457956.2802213673
21.620911917028526,205.68911182088848,447.4743844123656,195.68206159820474,9.3441051644039,462713.0444202205
21.918933753021687,205.29129453804794,446.44316121508723,196.17198991444482,9.384772564924145,464924.2602725452
21.220514129418003,244.50301928066554,533.1370521802139,219.928423507017,9.225199698031112,459473.8971883234
21.0340474881664,244.71317463825767,558.4131306018191,219.29909262536046,9.168320739069468,458247.0267971876
20.829516317244025,214.82258461667894,490.2164041116167,222.01461585374034,9.26894502760469,458312.7709858212
20.95572287927603,214.09272479385584,482.76565600386715,228.4088084802482,9.354284238448493,457898.49850902613
20.90238198426808,245.8382309812772,557.658477747679,217.30978525910777,9.13569668137356,457497.1018135331
20.986699576977795,214.51270823897133,486.50380718961225,215.22292112206728,9.255572703286745,459438.3598702996
20.638220909161635,252.05291469724136,550.5322226685861,218.87537458475302,9.091728184349904,456566.94473586004
20.77765585644545,249.3042130056595,555.3730761565228,217.50097110366545,9.104534017818771,457045.3986949158
21.135465285832584,243.4097373163432,548.903903680694,221.37995176610235,9.20168398074535,458947.5019216269
20.892670180036216,246.02324535711085,557.1338905498271,217.1862691519223,9.133030780696277,457442.20105371205
20.73492391782529,250.25260868120603,554.3425355429576,217.93320035725267,9.099190165158063,456898.5557805711
20.612970218158818,253.2257287946347,549.9283363071768,218.86935812780047,9.088570453232212,456480.1739228382
20.59507393688659,254.91458857122095,550.9831843933165,218.10918625230093,9.081701192813924,456450.6914759984
20.892255146381334,247.100971651059,558.1462498177866,217.28711231258293,9.128481755122266,457439.20469247684
20.684422535819646,251.4402851823014,553.1270845855305,218.44511921641507,9.092874702922678,456725.01415452745
20.80958214393894,221.16838110135464,506.7267859152315,233.82277152287338,9.358406967024237,456636.20649210544
24.151951646125443,287.25514032031305,622.4225714618801,234.1743477730078,9.399812197007144,461279.5339908661
20.564411196999547,255.42495876955843,549.7023619431321,218.1476379294702,9.082497893390496,456396.47850932466
20.54845727657369,257.0395081639156,551.7136093445442,217.41868493226076,9.075871535365877,456399.9712186284
20.715500309361584,250.70874462226723,553.8747392176255,218.12995074858347,9.096761141221375,456831.80900132353
20.56205380249829,256.4179238633174,551.1647914573145,217.61985606233628,9.077571852121558,456414.76462702797
20.71161558766884,250.800071133318,553.7812272493313,218.16932203959018,9.09627533643404,456818.4596454739
21.27684259396276,244.857981329424,523.0796072573168,219.29097579101372,9.229535513803775,459844.5142856456
20.779598217291824,249.26670741957952,555.4199643231476,217.48134460754773,9.10477692021244,457052.0733728406
20.973834301928907,245.5443891722628,562.526398627627,218.32730398736763,9.151211207466595,457879.41915761784
21.113684282867606,244.17676787869414,553.0190786162616,221.00993123230742,9.191711923844835,458771.0026934018
20.364832113496426,259.7178562224072,549.5699128283251,218.360605067832,9.08317891746809,456045.8405805972
21.530077660340467,235.97541912790493,539.9186949791617,240.13663164945217,9.331245854044283,456316.1280702483
20.686779930320917,250.41397516056674,551.6954036899782,218.38215767846575,9.097800744191616,456733.81168397906
20.389598720826175,260.86606406911915,556.1704611282349,215.7227673700623,9.058178441796542,456206.2775441871
20.475477631721375,258.6058632780914,551.9196578167149,217.4940621593743,9.076007522157013,456278.86522093846
20.44695478230751,253.1451903100855,565.0171939907525,226.81910414312205,9.258233915946786,454783.8270343872
21.227898018234615,235.88617641221543,544.9416906050013,242.48591986196473,9.330730183661913,455534.2552736304
20.610612823657558,254.2101777181709,551.3554398594114,218.3398381135552,9.083644411963274,456471.37639338645
21.349120400184045,266.6347072352595,634.186270492051,257.95147794601405,9.362222649203982,454072.83154852805
20.286474717714345,260.8208553256377,550.7730732875264,218.11479408999043,9.073540672764004,455913.42589732277
20.429148034753677,271.4993473005277,579.5852589555084,223.50681174871997,9.201362300890334,455335.8977939189
22.882446760621825,290.8775844234193,648.7280226206499,265.4679858066639,9.392475217982923,456431.469669005
20.349912602134683,248.59505610219466,540.1101475058924,220.82722247249572,9.177183135223505,455268.9272989586
22.070080370802394,255.2730179649451,587.1631489321578,245.01323667789308,9.360670614608733,456211.0056739439
20.33642835731065,261.76258873209605,559.1272219627749,214.54382204250393,9.044317819616698,456167.50337234914
20.223974808562584,267.01153884889607,566.4030811854019,211.07305649599897,9.011933875287724,456579.3727599845
20.51349478133901,258.6447685533771,553.1273614514026,217.00134769912646,9.071499292279842,456361.9310256009
20.228563555544252,266.597114484656,564.9752973424603,211.6147746095137,9.01432491118074,456510.3982811071
21.767900728696553,251.95369677054902,584.506438045501,247.41003550972607,9.340638469556506,455429.132877326
20.242866336234723,274.39218221751133,584.9904997531186,201.70916117663296,8.992168196492315,457390.22498846345
20.395108807131802,278.2294512686221,597.9738545697088,200.2227051755731,8.994084478462181,457712.10864285426
20.210148660791756,273.09534449572436,580.8608626751989,203.30160932873557,8.996867632828593,457226.55243910674
24.275475334299692,326.0075435667672,690.6257085441366,222.87982100362382,9.39964009615261,462318.74022155855
20.61179268637918,282.6367078948096,620.7304127694209,200.1458857238916,8.993795729209378,458361.1088034173
20.17026776694852,271.2536179481888,575.7511531846959,205.60414434351839,9.001772983770518,457025.31903933827
21.88686019645378,309.4445145280077,749.2253053156214,280.37615606926494,9.35019540237424,454081.4673595264
20.664164880389134,261.68810807930754,602.5790869101895,234.98851723970313,9.312057725710847,454470.9074494391
20.2071880876004,267.8203434053492,566.9251643163999,210.00895894986624,9.011006585543555,456646.52675742103
